customer_tweet_id,customer_text,customer_created_at,brand_response_id,brand_response,brand
148263,"USER updated to the latest iOS, now my Bluetooth is always on, I have to manually turn it off, it’s annoying! How do I change it",Fri Nov 24 10:36:01 +0000 2017,148261,"USER In iOS 11 and later, when you toggle the Wi-Fi or Bluetooth buttons in Control Center, your device will immediately disconnect from Wi-Fi and Bluetooth accessories. Both Wi-Fi and Bluetooth will continue to be available. Learn more here: URL",AppleSupport
148270,USER iPhone 7,Fri Nov 24 16:29:43 +0000 2017,148272,USER OK. Have you tried forcing the app closed with these steps: URL Let us know.,AppleSupport
148273,USER No tried that a few times... it’s an audiobook but it’s just frozen in the title page,Fri Nov 24 17:21:17 +0000 2017,148274,USER OK thanks for trying that. What version of the iOS software do you currently have installed on your device? You can find this in Settings &gt; General &gt; About. Please meet us in DM with this information and we will continue to work together. URL,AppleSupport
148275,USER Oh it’s the absolute latest one... only updated it last night,Fri Nov 24 17:54:29 +0000 2017,148276,USER We look forward to working with via DM. URL,AppleSupport
148271,USER why is my iBooks frozen.. is there a force refresh or something?,Fri Nov 24 10:02:53 +0000 2017,148269,USER Hello. We want you to be able to use iBooks. You're in the right place for help. Which device are you using iBooks with?,AppleSupport
148278,USER Not at all... I’m on iOS 11.1.2,Fri Nov 24 15:10:22 +0000 2017,148280,USER Thanks for that info. Let's next be sure you've completed all the steps here: URL Let us know if your issues persist after doing so.,AppleSupport
148281,USER I’ve tried following these steps but there’s no change,Fri Nov 24 16:44:45 +0000 2017,148282,USER Thanks for giving those steps a shot. Let's look into it closer in DM: URL,AppleSupport
148279,"😒Yo USER my iPhone 7 has been acting up ever since yesterday, it’s actually stuck on “searching”. I’ve tried almost everything, rebooting + airplane mode but there’s no change. What’s even worse is that it can’t even connect to WiFi now😭. PLEASE HELP!💔",Fri Nov 24 09:40:03 +0000 2017,148277,USER Hi. We are here to help. Have their been any recent changes to your device? What is your iOS version?,AppleSupport
148284,USER hi do you do additional memory for Ipad3? Thanks,Fri Nov 24 09:21:13 +0000 2017,148283,"USER Hi there. Though physical memory cannot be added, you can purchase additional iCloud storage. Check out this article to see how: URL",AppleSupport
148286,USER how do i check the battery health on my iphone 7 plus?,Fri Nov 24 08:52:55 +0000 2017,148285,USER We want to help with your battery concerns. Reach out via DM using the link below and let us know what version of iOS you're using. You can check by tapping Settings &gt; General &gt; About. URL,AppleSupport
148288,USER It doesn’t help since I don’t even get to choose the Animoji from the iMessages app and choose a character I want,Fri Nov 24 14:36:01 +0000 2017,148290,"USER Send us a screenshot via DM of what you do see there, then we can dig in to this further with you from there. URL",AppleSupport
148289,USER I backed up my old iPhone and installed it on my new iPhone X and since the Animoji is not showing. I tried downloading it from the iMessage App Store and now it shows that I’ve downloaded it from the store but checking iMessage I don’t see it where it should be at,Fri Nov 24 09:16:06 +0000 2017,148287,USER We want to help you get those Animoji's working. Let us know if this article helps: URL,AppleSupport
148293,USER where can I get replacement pads for my beats studio wireless in India?,Fri Nov 24 09:25:43 +0000 2017,148292,"USER We're here for you. So we can find the correct support options for you, please DM us when you purchased your Beats. URL",AppleSupport
148295,"hi, USER how do i get rid of the syncing? symbol next to my wifi. it's been like this for months. URL",Fri Nov 24 09:59:59 +0000 2017,148294,USER Hi there. We're happy to look into this. Is that symbol there intermittently or constantly? Let us know in DM and we'll go from there. URL,AppleSupport
148297,I'm here trying to ft Jordan but it keeps reconnecting😭 fix it USER,Fri Nov 24 09:06:09 +0000 2017,148296,USER Sounds like you're experiencing some unexpected connection behavior when attempting to FaceTime. Is that right? Which device are you using? Let us know in a DM. URL,AppleSupport
149933,"USER how come I can’t “Get Directions” with Apple Maps whilst in Curaçao? No walking, driving, or transit.",Fri Nov 24 11:45:20 +0000 2017,149932,"USER While we cannot speculate on when Maps will add this feature to Curacao, you'll find more info on what is available here: URL We appreciate your interest and encourage you to stay up to date on Apple news here: URL",AppleSupport
149935,"USER Day 1 Nov 24 Day 2 nov 25 Day 3 nov 26 Day 4 nov 27 Day 5 nov 28 Day 6 nov 29 Day 7 nov 30 Day 8 dec 1 Day 9 dec 2 Day 10, today, Dec 3. Still nothing. 😡",Sun Dec 03 13:19:55 +0000 2017,149937,USER Thanks for letting us know. Let's look into your support options. DM us your location and we'll get started on getting you that badge. URL,AppleSupport
149936,USER how come when I did a 4 mike workout yesterday I didn’t get the thanksgiving badge? I thought maybe it would show up at night but nothing. Not cool.,Fri Nov 24 13:53:48 +0000 2017,149934,"USER Hey, thanks for reaching out to us about the Thanksgiving badge! It can take up to nine days for the achievement to appear in your Activity section. This link has more info: URL",AppleSupport
117999,USER USER My iPhone 7 doesn’t ring when I get calls after updating. I miss important connections. The battery life is also rubbish. I feel ur pain.,Fri Nov 24 13:47:55 +0000 2017,149938,USER We'd like to help. Please DM us with which iOS version we're working on. You can find that in Settings &gt; General &gt; About. We'll continue our chat there. URL,AppleSupport
149941,USER the iPhone X sucks. Don’t give me a bunch of shit I don’t need. Gimme a phone with a battery that lasts longer than 1/2 a day.,Fri Nov 24 13:46:50 +0000 2017,149940,USER We want to help with your iPhone's battery life. DM us which iOS version you have in Settings &gt; General &gt; About and we'll look into how we can improve the battery. URL,AppleSupport
149943,"USER USER had an ipad for several years and up until installing ios10, very impressed. Now, im totally sick of the 32sec pauses whilst the ipad mulls connections. Time for the bin im afraid. Never again!",Fri Nov 24 13:25:16 +0000 2017,149942,"USER Let's take a look together at what's slowing down your connections. Meet us in DM, tell us which exact version of iOS you're using and which country you're in, and we'll go from there. URL",AppleSupport
149945,USER USER PLZ SEND HELP. URL,Fri Nov 24 13:43:33 +0000 2017,149944,USER We want you to be able to use your Music app without issue. We're here to assist. Please meet us in DM to proceed. URL,AppleSupport
149947,You charged me for Apple Music but didn’t even tell me my trial was over. I want a refund USER,Fri Nov 24 13:31:12 +0000 2017,149946,"USER The Apple Music plan automatically renews after the free trial period. If you'd like to cancel the subscription, and request a credit, you'll want to reach out to our iTunes Store support experts. Reach out to our iTunes Store experts here: URL",AppleSupport
149949,USER why does my iPhone continually freeze since the new update?,Fri Nov 24 13:46:49 +0000 2017,149948,USER We can check it out. Can you tell us in DM when you notice the freezing? URL,AppleSupport
149951,USER I've just DMd you,Fri Nov 24 13:50:37 +0000 2017,149950,USER We've got your DM's and we look forward to working with you there. URL,AppleSupport
149954,Ok. USER what is going on with iOS11.x?! Phone rebooted and it booted up straight into lockout mode. What the fsck is going on over there? Seriously… Every iOS11.x update has broken something new. What. The. Fsck. URL,Fri Nov 24 13:32:05 +0000 2017,149952,USER Hi there! We want to help with this passcode issue so you can access your iPhone. Please check out the following article and let us know if you're still seeing this screen: URL,AppleSupport
149957,"USER Hi, I'm reaching out because I attempted to get the Turkey Badge for my Activity App (Apple Watch Series 2) yesterday and moved well beyond the required distance but did not receive the badge. what should I do?",Fri Nov 24 13:37:03 +0000 2017,149956,USER Hi there. You've come to the right place for help. DM us and tell us which region your Apple Watch is set to. URL,AppleSupport
149959,Apple Face ID isn’t too secure on the iPhoneX . My non-identical twin just managed to access my phone! USER USER USER,Fri Nov 24 13:39:55 +0000 2017,149958,"USER We've got your DM's, and we look forward to working with you there.",AppleSupport
